              0        0.22205
       0.905847      -0.290707
        1.81169     -0.0542777
        1.97477     -0.0364946
        3.62339      0.0393483
        3.78647      0.0420224
        4.52924      0.0492065
        5.59816      0.0510428
         6.0874      0.0502788
        6.99324      0.0476297
        7.24678      0.0467207
        7.40986      0.0461151
        7.89909      0.0442452
        8.15263      0.0432653
        9.05847       0.039799
        9.22155      0.0391798
        9.71079      0.0373133
        10.6166      0.0337626
         11.776       0.029151
        12.8449      0.0252715
        13.3342         0.0237
        14.1496      0.0213391
          14.24      0.0210929
        14.4936       0.020415
        14.6566      0.0199872
        15.1459      0.0187326
        15.3994      0.0180953
        15.9613      0.0167074
        16.3053       0.015875
         17.773      0.0125626
        17.8634      0.0123756
        18.1169      0.0118639
          18.28      0.0115446
        19.5846     0.00925791
        20.0917      0.0084825
         20.581     0.00778347
        21.3963      0.0067137
        21.4868     0.00660208
        21.9034     0.00610648
        22.3926     0.00556436
        22.6462     0.00530101
         23.552     0.00446091
        23.7151     0.00432621
        24.2043     0.00395041
        24.3496     0.00384653
        25.0197     0.00340655
        25.2554     0.00326496
        25.5268     0.00310877
        26.1613     0.00276609
        26.2696      0.0027101
        26.8314     0.00242863
         27.973     0.00189936
        28.7336     0.00158891
        28.8788       0.001535
        28.9871     0.00149609
        29.1502     0.00143971
        29.6394     0.00128769
        30.4548     0.00109648
        30.7988     0.00103946
        30.9619     0.00101706
        31.5964    0.000954944
        32.2665    0.000922311
         32.357     0.00091959
        32.5022    0.000915737
        32.6105    0.000913179
        33.4081    0.000894904
        33.5164    0.000891552
        34.0782     0.00086637
        34.5853    0.000828843
        35.0745    0.000776929
        35.8899    0.000656898
        36.1256    0.000615612
        36.2339    0.000595869
        36.8862     0.00046983
        37.1397    0.000419177
        37.7016    0.000308433
        38.2087    0.000215123
        38.4991    0.000166373
        38.6979    0.000135457
        38.8431    0.000114239
        39.6037    2.40046e-05
         39.749    1.09461e-05
        40.0204   -9.85314e-06
        40.3108   -2.70536e-05
        40.6548   -4.10378e-05
        40.7631   -4.41029e-05
         41.325   -5.09916e-05
        41.8321   -4.66989e-05
        42.1225   -4.10508e-05
        42.3213   -3.62538e-05
        42.4665    -3.2398e-05
        43.1367   -1.28525e-05
        43.2271   -1.02046e-05
        43.9342    8.30436e-06
        44.3865    1.68814e-05
        45.2924    2.41783e-05
        45.4554    2.41086e-05
        45.7459    2.30625e-05
        46.7601    1.25467e-05
        46.8505    1.12881e-05
        46.9958    9.22119e-06
        47.1041    7.65675e-06
        47.2671    5.28953e-06
        47.9016   -3.45443e-06
        48.0099   -4.78847e-06
        49.3693   -1.44474e-05
        50.3835   -1.21744e-05
        50.4739    -1.1648e-05
        50.6192   -1.07187e-05
        50.8905   -8.74726e-06
         51.181   -6.38653e-06
        51.3798   -4.68028e-06
        52.1952    2.27121e-06
        52.5391    4.81107e-06
