              0      0.0941761
        0.59674     -0.0685491
        1.19348    0.000776433
        1.79022      0.0185256
        2.38696      0.0248191
         2.9837      0.0264917
        3.58044      0.0257229
        4.77392      0.0216548
        5.37066      0.0195362
         5.9674      0.0175538
        6.56414      0.0156821
        7.16088      0.0139038
        7.75762      0.0122312
        8.35436      0.0106877
        9.54784     0.00802557
        10.1446     0.00688945
        10.7413     0.00586261
        11.3381     0.00493457
        11.9348     0.00410195
        12.5315     0.00336589
        13.1283     0.00272789
        14.3218     0.00173548
        14.9185     0.00136517
        15.5152     0.00106334
         16.112    0.000817558
        17.3055    0.000451388
        17.9022     0.00031465
        19.0957    0.000106137
        19.6924    2.67378e-05
        20.2892   -3.99253e-05
        20.8859   -9.58742e-05
        21.4826   -0.000142372
        22.0794   -0.000179897
        22.6761   -0.000208247
        23.8696   -0.000234834
        24.4663   -0.000232011
        25.0631   -0.000218623
        25.6598   -0.000195833
        26.2566   -0.000165676
        26.8533   -0.000130895
          27.45   -9.46209e-05
        28.6435   -2.97242e-05
        29.2403   -5.84801e-06
         29.837    1.05567e-05
        30.4337    1.93872e-05
        31.0305    2.14348e-05
        31.6272    1.81781e-05
         32.224    1.15003e-05
        33.4174   -4.38195e-06
        34.0142   -1.04016e-05
        34.6109   -1.38249e-05
        35.2077   -1.43747e-05
        36.4011   -8.24353e-06
        36.9979   -3.10662e-06
        38.1914    6.65582e-06
        38.7881    9.75016e-06
        39.3848    1.10643e-05
        39.9816    1.05407e-05
        40.5783    8.40771e-06
        41.1751    5.11467e-06
        41.7718     1.2428e-06
        42.9653   -5.83369e-06
         43.562   -8.05402e-06
        44.1588   -9.00565e-06
        44.7555   -8.63727e-06
        45.3523   -7.08355e-06
         45.949    -4.6305e-06
        46.5457   -1.66421e-06
        47.7392    4.12035e-06
         48.336    6.19262e-06
        48.9327    7.37506e-06
        49.5294    7.56544e-06
        50.1262    6.79273e-06
        50.7229    5.20356e-06
        51.3197    3.03549e-06
        52.5131   -1.84852e-06
        53.1099   -3.96683e-06
        53.7066   -5.53887e-06
        54.3034   -6.40736e-06
        55.4968   -5.85598e-06
        56.0936   -4.56735e-06
        57.2871   -8.03231e-07
        57.8838    1.22683e-06
        58.4805    3.05771e-06
        59.0773    4.50135e-06
         59.674    5.42046e-06
        60.2708    5.73985e-06
        60.8675    5.45055e-06
         62.061    3.31671e-06
        62.6577    1.72846e-06
        63.2545    1.29301e-08
        63.8512   -1.65444e-06
        64.4479   -3.11117e-06
        65.0447   -4.22285e-06
        65.6414    -4.8946e-06
        67.4316   -4.02635e-06
        68.0284   -2.92279e-06
        68.6251   -1.57722e-06
        69.2219   -1.21589e-07
        69.8186    1.30775e-06
        70.4153    2.58259e-06
        71.6088    4.26054e-06
        72.2056    4.53511e-06
        72.8023    4.40634e-06
         73.399    3.89838e-06
        74.5925    1.99346e-06
        75.1893    7.76151e-07
        76.3827   -1.66376e-06
        76.9795   -2.68465e-06
        77.5762   -3.46198e-06
         78.173   -3.93971e-06
        78.7697   -4.08808e-06
        79.3664   -3.90487e-06
        79.9632   -3.41436e-06
        81.1567   -1.72084e-06
        81.7534   -6.63235e-07
        82.3501    4.23497e-07
        82.9469    1.45502e-06
        83.5436    2.35415e-06
        84.1404    3.05639e-06
        84.7371    3.51429e-06
        85.9306    3.60777e-06
        86.5273    3.25113e-06
        87.1241    2.66341e-06
        87.7208    1.89345e-06
        88.3175     1.0016e-06
        88.9143    5.50217e-08
         89.511   -8.77405e-07
        90.7045   -2.44485e-06
        91.3012   -2.97541e-06
         91.898   -3.28945e-06
        92.4947   -3.37068e-06
        93.6882    -2.8512e-06
        94.2849   -2.29667e-06
        95.4784   -8.03904e-07
        96.0752      2.914e-08
        96.6719    8.45671e-07
        97.2686    1.59247e-06
        97.8654    2.22244e-06
        98.4621    2.69743e-06
        99.0589    2.99038e-06
        100.252    2.98467e-06
        100.849    2.69529e-06
        101.446    2.24097e-06
        102.043    1.65382e-06
        102.639    9.73347e-07
        103.236     2.4371e-07
        103.833   -4.89117e-07
        105.026   -1.78847e-06
        105.623   -2.27884e-06
         106.22   -2.62435e-06
        106.816    -2.8074e-06
        107.413   -2.82054e-06
         108.01   -2.66656e-06
        108.607   -2.35801e-06
          109.8   -1.36946e-06
        110.397   -7.51746e-07
        110.994   -1.00033e-07
         111.59    5.47655e-07
        112.784    1.68689e-06
        113.381    2.11633e-06
        114.574    2.58563e-06
        115.171    2.60455e-06
        115.768    2.47933e-06
        116.364    2.21964e-06
        116.961    1.84228e-06
        117.558    1.37003e-06
        118.155    8.30266e-07
        119.348    -3.2911e-07
        119.945   -8.85942e-07
        120.542   -1.38808e-06
        121.138   -1.81004e-06
        121.735   -2.13111e-06
