              0         0.3417
        1.41836     -0.0638306
        2.83672      0.0671253
        4.25508       0.081851
        5.67344      0.0739558
         7.0918      0.0616348
        8.51016      0.0495759
        11.3469      0.0298711
        12.7652      0.0222101
        14.1836      0.0158645
         15.602      0.0107958
        17.0203     0.00693343
        18.4387     0.00411823
         19.857      0.0021318
        22.6938   -0.000127986
        24.1121   -0.000642512
        25.5305   -0.000842936
        26.9488   -0.000801578
        28.3672   -0.000608994
        29.7856   -0.000362484
        31.2039   -0.000143729
        34.0406    5.75979e-05
         35.459    5.15279e-05
        36.8774    1.51913e-05
        38.2957   -2.01807e-05
        41.1324   -3.03198e-05
        42.5508   -1.02948e-05
        45.3875    2.44929e-05
        46.8059    2.48812e-05
        48.2242    1.44861e-05
        49.6426    -6.9842e-07
         51.061   -1.38529e-05
        52.4793   -2.01079e-05
        53.8977   -1.79933e-05
        56.7344    1.88137e-06
        58.1528    1.14374e-05
        59.5711    1.61961e-05
        60.9895    1.50658e-05
        62.4078    9.03168e-06
        63.8262    5.36116e-07
        65.2446    -7.4945e-06
        68.0813   -1.35425e-05
        69.4996   -1.03692e-05
         70.918   -4.37648e-06
        72.3364    2.48496e-06
        73.7547    8.21873e-06
        75.1731    1.13359e-05
        76.5914    1.11979e-05
        79.4282    3.04285e-06
        80.8465    -2.5061e-06
        82.2649    -7.1225e-06
        83.6832   -9.72671e-06
          86.52   -7.55118e-06
        87.9383   -3.60852e-06
         90.775     5.1288e-06
        92.1934    7.92367e-06
        93.6118     8.8283e-06
        95.0301    7.75793e-06
        96.4485    5.05988e-06
        97.8668    1.40233e-06
        99.2852   -2.39299e-06
        102.122    -7.4143e-06
         103.54    -7.7256e-06
        104.959   -6.48938e-06
        106.377   -4.02945e-06
        107.795   -8.85197e-07
        109.214    2.30786e-06
        110.632    4.94511e-06
        113.469    6.91391e-06
        114.887    5.99529e-06
        116.306    4.03263e-06
        117.724    1.42324e-06
        119.142   -1.34533e-06
        120.561   -3.78597e-06
        121.979   -5.49541e-06
        124.816   -5.87292e-06
        126.234    -4.5672e-06
        127.652     -2.555e-06
        129.071   -1.92476e-07
        131.907    4.03702e-06
        133.326    5.25494e-06
        136.163    5.10933e-06
        137.581    3.83651e-06
        138.999    2.02289e-06
        140.418   -4.00128e-08
        141.836   -2.03797e-06
        143.254   -3.68132e-06
        144.673   -4.74546e-06
        147.509   -4.71909e-06
        148.928   -3.68492e-06
        150.346   -2.16475e-06
        151.765   -3.85994e-07
        153.183    1.39872e-06
        154.601    2.94712e-06
         156.02    4.05933e-06
        160.275    3.85487e-06
        161.693    2.70254e-06
        163.111    1.23096e-06
         164.53   -3.61662e-07
        165.948   -1.86995e-06
        167.366    -3.1075e-06
        170.203   -4.24665e-06
        171.622   -4.03725e-06
         173.04   -3.34279e-06
        174.458   -2.26193e-06
        177.295     4.7152e-07
        178.713    1.79167e-06
         181.55     3.5989e-06
        182.968    3.89515e-06
        184.387    3.74109e-06
        185.805    3.16724e-06
        187.224    2.25015e-06
        188.642    1.10183e-06
         190.06   -1.44151e-07
        192.897   -2.38043e-06
        194.315    -3.1338e-06
        195.734   -3.53515e-06
        197.152   -3.55132e-06
         198.57   -3.19109e-06
        199.989   -2.50251e-06
        201.407   -1.56631e-06
        204.244    6.22922e-07
        205.662     1.6467e-06
        207.081    2.48343e-06
        208.499    3.05352e-06
        209.917    3.30671e-06
        211.336    3.22589e-06
        212.754    2.82755e-06
        215.591     1.2918e-06
        217.009    3.15473e-07
        218.427   -6.73372e-07
        219.846   -1.57975e-06
        222.683   -2.82663e-06
        224.101   -3.05921e-06
        226.938   -2.66746e-06
        228.356   -2.09276e-06
        229.774   -1.33629e-06
        231.193   -4.71205e-07
        232.611    4.21649e-07
        234.029    1.26129e-06
        235.448    1.97383e-06
        238.284    2.79413e-06
        239.703    2.83897e-06
